股票代码,股票名称,交易市场,交易日,开盘价,收盘价,最高价,最低价,成交量（单位手）,成交额（单位万元）,换手率 
000001,上证指数,1,2002-04-29,1643.55,1665.81,1667.16,1640.56,12737221,1110021,0.03;
000001,上证指数,1,2002-04-30,1668.31,1667.75,1673.75,1657.82,11275344,1083783,0.03;
000001,上证指数,1,2002-05-08,1669.87,1652.37,1670.92,1651.69,5335522,523677,0.01;
000001,上证指数,1,2002-05-09,1648.46,1650.58,1659.25,1646.82,6538651,605217,0.02;
000001,上证指数,1,2002-05-10,1650.91,1638.2,1652.29,1636.86,6997410,650362,0.02;
000001,上证指数,1,2002-05-13,1634.9,1623.94,1634.92,1618.46,6777464,626299,0.02;
000001,上证指数,1,2002-05-14,1622.33,1616.23,1629.88,1613.55,6308345,620541,0.02;
000001,上证指数,1,2002-05-15,1614.9,1598.89,1618.14,1597.92,7813738,684512,0.02;
000001,上证指数,1,2002-05-16,1592.24,1549.5,1592.24,1546.94,10527005,844647,0.03;
000001,上证指数,1,2002-05-17,1549.08,1567.5,1570.15,1540.58,8445255,787544,0.02;
000001,上证指数,1,2002-05-20,1564.97,1541.53,1564.98,1529.35,6012966,507149,0.02;
000001,上证指数,1,2002-05-21,1575.02,1588.11,1599.11,1564.55,12498980,1042769,0.03;
000001,上证指数,1,2002-05-22,1590.79,1564.49,1591.03,1563.16,7702538,612036,0.02;
000001,上证指数,1,2002-05-23,1571.07,1571.61,1585.74,1568.1,9149114,693420,0.02;
000001,上证指数,1,2002-05-24,1572.94,1549.47,1574.13,1544.42,6374777,522571,0.02;
000001,上证指数,1,2002-05-27,1555.04,1555.05,1562.63,1545.62,4682231,378862,0.01;
000001,上证指数,1,2002-05-28,1557.62,1558.52,1569.41,1557.23,4680657,408955,0.01;
000001,上证指数,1,2002-05-29,1558.13,1524.81,1558.15,1520.13,6605708,507751,0.02;
000001,上证指数,1,2002-05-30,1524.22,1523.52,1530.77,1506.54,6713476,540051,0.02;
000001,上证指数,1,2002-05-31,1523.01,1515.73,1532.03,1513.26,4850440,412415,0.01;
000001,上证指数,1,2002-06-03,1510.25,1483.35,1510.26,1480.08,6233553,515819,0.02;
000001,上证指数,1,2002-06-04,1484.01,1490.51,1498.05,1474.36,5546371,439116,0.01;
000001,上证指数,1,2002-06-05,1491.07,1462.0,1491.07,1460.48,5416041,420761,0.01;
000001,上证指数,1,2002-06-06,1458.61,1521.26,1532.73,1455.31,10962169,865491,0.03;
000001,上证指数,1,2002-06-07,1522.88,1529.51,1540.82,1508.43,11445480,933799,0.03;
000001,上证指数,1,2002-06-10,1529.34,1517.23,1529.38,1511.26,5479546,435865,0.01;
000001,上证指数,1,2002-06-11,1515.99,1530.96,1534.38,1515.75,5805369,478188,0.02;
000001,上证指数,1,2002-06-12,1531.75,1524.84,1531.75,1513.92,11734377,447674,0.03;
000001,上证指数,1,2002-06-13,1524.77,1511.71,1529.44,1511.22,5775896,390799,0.02;
000001,上证指数,1,2002-06-14,1508.64,1494.25,1508.65,1493.24,5461595,376919,0.01;
000001,上证指数,1,2002-06-17,1489.14,1496.24,1496.84,1481.25,4482315,291796,0.01;
000001,上证指数,1,2002-06-18,1496.83,1524.07,1527.77,1496.81,8365342,548862,0.02;
000001,上证指数,1,2002-06-19,1523.95,1507.67,1524.01,1506.43,4434437,303125,0.01;
000001,上证指数,1,2002-06-20,1511.11,1516.15,1528.36,1510.53,5680637,387660,0.02;
000001,上证指数,1,2002-06-21,1517.28,1562.72,1564.92,1517.26,17967910,1236077,0.05;
000001,上证指数,1,2002-06-24,1704.7,1707.31,1709.07,1647.5,85052024,5319804,0.23;
000001,上证指数,1,2002-06-25,1718.23,1706.59,1748.89,1690.61,52889984,4035402,0.14;
000001,上证指数,1,2002-06-26,1698.11,1712.91,1719.08,1684.91,29518865,2337642,0.08;
000001,上证指数,1,2002-06-27,1714.74,1723.55,1730.67,1706.14,26111977,1993925,0.07;
000001,上证指数,1,2002-06-28,1724.73,1732.76,1747.23,1711.0,40515934,2841319,0.11;
000001,上证指数,1,2002-07-01,1736.29,1713.7,1740.38,1712.77,20825567,1494496,0.06;
000001,上证指数,1,2002-07-02,1707.45,1724.95,1725.89,1698.83,15195034,1287524,0.04;
000001,上证指数,1,2002-07-03,1727.09,1730.92,1736.08,1719.62,15529262,1342111,0.04;
000001,上证指数,1,2002-07-04,1731.9,1713.14,1735.83,1710.29,17093658,1317629,0.05;
000001,上证指数,1,2002-07-05,1709.84,1722.19,1722.48,1704.19,14110243,1109169,0.04;
000001,上证指数,1,2002-07-08,1723.58,1732.93,1737.86,1721.12,12441422,1125776,0.03;
000001,上证指数,1,2002-07-09,1733.83,1729.99,1741.92,1724.39,11637809,1055803,0.03;
000001,上证指数,1,2002-07-10,1728.52,1701.82,1729.73,1698.83,15511806,1228304,0.04;
000001,上证指数,1,2002-07-11,1698.21,1696.94,1712.2,1689.22,11288694,949144,0.03;
000001,上证指数,1,2002-07-12,1696.64,1698.3,1706.44,1693.21,9034470,848457,0.02;
000001,上证指数,1,2002-07-15,1696.81,1687.94,1697.38,1685.54,9649918,818613,0.03;
000001,上证指数,1,2002-07-16,1687.67,1691.62,1704.77,1686.81,7960905,703197,0.02;
000001,上证指数,1,2002-07-17,1692.45,1701.72,1702.24,1680.2,7408987,636162,0.02;
000001,上证指数,1,2002-07-18,1703.81,1704.91,1711.69,1695.4,9559315,824731,0.03;
000001,上证指数,1,2002-07-19,1706.36,1713.86,1714.09,1703.38,8058936,754021,0.02;
000001,上证指数,1,2002-07-22,1712.02,1681.01,1712.33,1678.5,10196170,845667,0.03;
000001,上证指数,1,2002-07-23,1676.9,1673.86,1684.66,1670.38,7420561,677949,0.02;
000001,上证指数,1,2002-07-24,1673.68,1672.4,1679.66,1667.44,6068175,537731,0.02;
000001,上证指数,1,2002-07-25,1675.47,1665.11,1682.89,1662.38,6629818,531169,0.02;
000001,上证指数,1,2002-07-26,1665.09,1657.5,1670.23,1656.82,5912771,494284,0.02;
000001,上证指数,1,2002-07-29,1654.93,1665.67,1665.95,1647.27,6171374,495413,0.02;
000001,上证指数,1,2002-07-30,1666.58,1669.0,1672.12,1656.85,7452323,626823,0.02;
000001,上证指数,1,2002-07-31,1667.62,1651.59,1671.48,1649.01,6414090,545449,0.02;
000001,上证指数,1,2002-08-01,1650.05,1653.01,1659.97,1639.22,5965380,481135,0.02;
000001,上证指数,1,2002-08-02,1653.64,1661.87,1662.71,1653.17,5283554,418926,0.01;
000001,上证指数,1,2002-08-05,1661.4,1653.96,1661.58,1652.4,4460910,414948,0.01;
000001,上证指数,1,2002-08-06,1652.94,1670.62,1679.81,1649.89,8063270,655108,0.02;
000001,上证指数,1,2002-08-07,1670.17,1668.06,1670.81,1663.93,4228969,368179,0.01;
000001,上证指数,1,2002-08-08,1668.51,1659.8,1675.3,1657.47,5042054,416225,0.01;
000001,上证指数,1,2002-08-09,1658.44,1647.05,1658.77,1642.77,5503190,494085,0.01;
000001,上证指数,1,2002-08-12,1642.48,1634.57,1642.59,1633.09,5140346,443439,0.01;
000001,上证指数,1,2002-08-13,1633.68,1636.63,1642.41,1633.55,3718248,323421,0.01;
000001,上证指数,1,2002-08-14,1636.89,1646.72,1647.09,1635.29,4120959,319477,0.01;
000001,上证指数,1,2002-08-15,1646.62,1634.37,1647.07,1632.13,4488826,339582,0.01;
000001,上证指数,1,2002-08-16,1632.96,1646.79,1652.98,1624.05,7805869,557526,0.02;
000001,上证指数,1,2002-08-19,1645.93,1644.3,1650.09,1641.4,4212214,357926,0.01;
000001,上证指数,1,2002-08-20,1644.62,1671.35,1673.92,1644.25,10656513,768336,0.03;
000001,上证指数,1,2002-08-21,1671.99,1673.55,1677.95,1668.36,7388151,613158,0.02;
000001,上证指数,1,2002-08-22,1672.7,1686.11,1696.28,1672.43,12210782,977431,0.03;
000001,上证指数,1,2002-08-23,1686.3,1683.21,1688.12,1679.11,6964588,634426,0.02;
000001,上证指数,1,2002-08-26,1682.14,1670.69,1682.32,1668.82,6019694,546953,0.02;
000001,上证指数,1,2002-08-27,1670.63,1679.69,1680.06,1670.11,7445428,720478,0.02;
000001,上证指数,1,2002-08-28,1680.75,1676.77,1683.51,1675.53,7490029,662788,0.02;
000001,上证指数,1,2002-08-29,1676.86,1667.32,1680.17,1665.72,5690936,460519,0.02;
000001,上证指数,1,2002-08-30,1666.98,1666.62,1669.14,1664.82,4658834,433096,0.01;
000001,上证指数,1,2002-09-02,1666.34,1668.77,1669.91,1663.17,4640400,383868,0.01;
000001,上证指数,1,2002-09-03,1669.58,1674.07,1680.28,1669.58,6252837,450216,0.02;
000001,上证指数,1,2002-09-04,1674.45,1663.97,1675.96,1662.49,5036253,420771,0.01;
000001,上证指数,1,2002-09-05,1662.89,1641.81,1662.9,1639.82,8241698,636370,0.02;
000001,上证指数,1,2002-09-06,1639.89,1631.38,1644.8,1629.93,6983480,542437,0.02;
000001,上证指数,1,2002-09-09,1628.45,1621.58,1628.45,1617.01,5353983,426769,0.01;
000001,上证指数,1,2002-09-10,1620.28,1625.11,1627.35,1619.33,6982908,408037,0.02;
000001,上证指数,1,2002-09-11,1625.33,1620.35,1626.84,1605.98,6225166,440909,0.02;
000001,上证指数,1,2002-09-12,1619.94,1624.56,1631.67,1614.6,5083206,387902,0.01;
000001,上证指数,1,2002-09-13,1624.5,1625.76,1626.07,1621.42,3541433,340744,0.01;
000001,上证指数,1,2002-09-16,1624.13,1604.08,1624.14,1598.74,6453635,481109,0.02;
000001,上证指数,1,2002-09-17,1603.46,1604.88,1612.02,1593.98,6095291,438173,0.02;
000001,上证指数,1,2002-09-18,1603.61,1594.58,1605.22,1593.53,4372041,377162,0.01;
000001,上证指数,1,2002-09-19,1593.57,1619.35,1623.65,1585.07,7209070,584288,0.02;
000001,上证指数,1,2002-09-20,1618.2,1604.91,1618.2,1602.89,4227152,396204,0.01;
000001,上证指数,1,2002-09-23,1602.28,1602.59,1604.3,1597.29,3573541,286948,0.01;
000001,上证指数,1,2002-09-24,1602.2,1596.73,1602.29,1594.28,4245976,342989,0.01;
000001,上证指数,1,2002-09-25,1595.81,1597.84,1602.35,1590.49,4409907,393128,0.01;
000001,上证指数,1,2002-09-26,1597.85,1587.65,1599.98,1586.53,5777796,458234,0.02;
000001,上证指数,1,2002-09-27,1587.24,1581.62,1591.84,1577.53,6240983,440933,0.02;
000001,上证指数,1,2002-10-08,1577.05,1562.99,1577.05,1558.48,3511849,274330,0.01;
000001,上证指数,1,2002-10-09,1570.65,1535.37,1571.52,1534.91,19118486,777613,0.05;
000001,上证指数,1,2002-10-10,1532.18,1530.41,1542.56,1528.35,7217349,378510,0.02;
000001,上证指数,1,2002-10-11,1532.14,1524.05,1536.87,1521.91,8199452,483695,0.02;
000001,上证指数,1,2002-10-14,1522.87,1531.68,1532.63,1509.14,6573294,419578,0.02;
000001,上证指数,1,2002-10-15,1531.58,1524.73,1534.58,1522.1,4701255,306031,0.01;
000001,上证指数,1,2002-10-16,1524.91,1537.39,1548.53,1524.91,6384615,413938,0.02;
000001,上证指数,1,2002-10-17,1537.96,1513.1,1538.79,1511.4,5110232,349270,0.01;
000001,上证指数,1,2002-10-18,1511.18,1519.54,1523.83,1500.54,5077670,363210,0.01;
000001,上证指数,1,2002-10-21,1519.2,1524.93,1525.26,1512.33,3884730,298679,0.01;
000001,上证指数,1,2002-10-22,1525.08,1548.1,1553.86,1525.06,7363298,564371,0.02;
000001,上证指数,1,2002-10-23,1549.77,1548.96,1550.09,1539.48,5245567,421273,0.01;
000001,上证指数,1,2002-10-24,1549.79,1536.52,1550.43,1535.9,5154011,427515,0.01;
000001,上证指数,1,2002-10-25,1535.8,1520.31,1542.59,1517.42,6455808,454708,0.02;
000001,上证指数,1,2002-10-28,1518.09,1502.72,1518.6,1500.01,6507325,421875,0.02;
000001,上证指数,1,2002-10-29,1501.38,1510.88,1511.77,1488.68,6813209,440891,0.02;
000001,上证指数,1,2002-10-30,1511.11,1509.71,1513.46,1498.45,8251495,378261,0.02;
000001,上证指数,1,2002-10-31,1510.03,1507.5,1521.87,1506.0,7586288,350206,0.02;
000001,上证指数,1,2002-11-01,1507.38,1510.76,1511.09,1498.21,6107171,336820,0.02;
000001,上证指数,1,2002-11-04,1516.22,1531.84,1532.23,1515.07,7102893,453539,0.02;
000001,上证指数,1,2002-11-05,1533.81,1558.24,1565.23,1532.29,15686831,1086534,0.04;
000001,上证指数,1,2002-11-06,1558.91,1552.56,1559.22,1548.73,8156584,629771,0.02;
000001,上证指数,1,2002-11-07,1554.04,1554.24,1559.82,1546.27,8131960,570307,0.02;
000001,上证指数,1,2002-11-08,1570.0,1522.19,1573.1,1517.39,12127759,778306,0.03;
000001,上证指数,1,2002-11-11,1519.6,1504.4,1526.13,1501.99,5626441,396393,0.01;
000001,上证指数,1,2002-11-12,1504.58,1485.91,1517.72,1481.16,9789790,636298,0.03;
000001,上证指数,1,2002-11-13,1483.71,1490.46,1491.24,1461.26,8028069,546547,0.02;
000001,上证指数,1,2002-11-14,1488.91,1460.8,1489.14,1459.71,6493022,505497,0.02;
000001,上证指数,1,2002-11-15,1455.98,1463.69,1481.22,1451.39,7288286,538514,0.02;
000001,上证指数,1,2002-11-18,1463.72,1451.29,1468.32,1447.49,4635432,374464,0.01;
000001,上证指数,1,2002-11-19,1450.7,1462.17,1464.76,1441.73,4980861,377425,0.01;
000001,上证指数,1,2002-11-20,1459.21,1425.84,1459.21,1423.8,7054548,492790,0.02;
000001,上证指数,1,2002-11-21,1421.23,1390.63,1421.23,1389.29,8854926,565100,0.02;
000001,上证指数,1,2002-11-22,1392.57,1395.5,1409.0,1375.54,8542040,554768,0.02;
000001,上证指数,1,2002-11-25,1393.34,1398.44,1403.51,1383.09,5364435,348941,0.01;
000001,上证指数,1,2002-11-26,1398.44,1371.17,1408.79,1371.01,6775867,429161,0.02;
000001,上证指数,1,2002-11-27,1365.82,1378.75,1384.0,1353.14,8835118,545855,0.02;
000001,上证指数,1,2002-11-28,1378.14,1417.53,1417.85,1372.38,9622995,634183,0.03;
000001,上证指数,1,2002-11-29,1420.43,1434.18,1450.19,1409.2,21439783,1280201,0.06;
000001,上证指数,1,2002-12-02,1432.03,1395.68,1432.03,1394.91,8684959,582343,0.02;
000001,上证指数,1,2002-12-03,1391.72,1408.84,1409.89,1388.51,6341164,430832,0.02;
000001,上证指数,1,2002-12-04,1414.89,1414.45,1432.9,1406.61,9306143,663454,0.02;
000001,上证指数,1,2002-12-05,1411.89,1404.88,1411.89,1395.08,5569906,404003,0.01;
000001,上证指数,1,2002-12-06,1404.93,1405.53,1417.0,1396.2,4447398,335905,0.01;
000001,上证指数,1,2002-12-09,1404.51,1400.87,1410.79,1395.93,4038438,284816,0.01;
000001,上证指数,1,2002-12-10,1400.56,1383.84,1406.9,1383.57,6045394,441108,0.02;
000001,上证指数,1,2002-12-11,1381.4,1379.19,1383.15,1367.31,5247858,370806,0.01;
000001,上证指数,1,2002-12-12,1378.82,1383.91,1399.77,1378.81,6552344,396850,0.02;
000001,上证指数,1,2002-12-13,1375.78,1396.9,1401.6,1367.93,6903029,472583,0.02;
000001,上证指数,1,2002-12-16,1397.72,1408.52,1409.94,1392.89,7594540,533478,0.02;
000001,上证指数,1,2002-12-17,1409.17,1416.1,1418.2,1403.58,6702721,483621,0.02;
000001,上证指数,1,2002-12-18,1416.67,1411.72,1424.48,1409.83,7271311,535914,0.02;
000001,上证指数,1,2002-12-19,1411.28,1413.6,1414.29,1402.64,5598486,426959,0.01;
000001,上证指数,1,2002-12-20,1414.34,1427.94,1431.36,1410.46,7227265,541981,0.02;
000001,上证指数,1,2002-12-23,1429.95,1430.2,1439.85,1429.29,8299984,562780,0.02;
000001,上证指数,1,2002-12-24,1429.53,1430.83,1431.12,1420.38,6286822,468413,0.02;
000001,上证指数,1,2002-12-25,1431.59,1421.52,1433.79,1420.93,6762831,478642,0.02;
000001,上证指数,1,2002-12-26,1419.96,1384.15,1420.0,1382.36,12554595,736636,0.03;
000001,上证指数,1,2002-12-27,1379.33,1382.97,1389.33,1367.85,8293735,580292,0.02;
000001,上证指数,1,2002-12-30,1379.74,1366.36,1379.75,1358.43,7791385,544117,0.02;
000001,上证指数,1,2002-12-31,1364.97,1357.65,1370.53,1348.71,9892775,610562,0.03;
000001,上证指数,1,2003-01-02,1347.43,1320.63,1351.34,1317.47,6500849,399288,0.02;
000001,上证指数,1,2003-01-03,1317.58,1319.87,1323.63,1312.8,4576474,279352,0.01;
000001,上证指数,1,2003-01-06,1319.69,1334.68,1334.89,1311.68,6750182,404157,0.02;
000001,上证指数,1,2003-01-07,1335.63,1332.06,1346.82,1326.19,7343361,447162,0.02;
000001,上证指数,1,2003-01-08,1331.44,1372.07,1373.12,1330.45,9823503,568320,0.03;
000001,上证指数,1,2003-01-09,1374.62,1397.38,1402.29,1365.37,18529399,1139361,0.05;
000001,上证指数,1,2003-01-10,1398.38,1384.86,1411.37,1384.63,16263380,1068367,0.04;
000001,上证指数,1,2003-01-13,1381.87,1386.31,1391.19,1378.65,8607774,593049,0.02;
000001,上证指数,1,2003-01-14,1386.9,1466.85,1476.91,1386.59,41012451,2353509,0.11;
000001,上证指数,1,2003-01-15,1477.45,1459.92,1485.8,1448.27,37023032,2170075,0.1;
000001,上证指数,1,2003-01-16,1458.87,1485.62,1486.06,1454.55,24575461,1600600,0.07;
000001,上证指数,1,2003-01-17,1488.27,1478.68,1492.72,1472.96,21566885,1363392,0.06;
000001,上证指数,1,2003-01-20,1475.71,1482.68,1482.94,1458.12,22487876,1128469,0.06;
000001,上证指数,1,2003-01-21,1485.87,1454.89,1489.55,1454.61,17551278,1031468,0.05;
000001,上证指数,1,2003-01-22,1448.83,1460.53,1463.94,1446.35,12139944,793357,0.03;
000001,上证指数,1,2003-01-23,1460.25,1450.62,1470.33,1448.7,11427729,751620,0.03;
000001,上证指数,1,2003-01-24,1449.5,1479.07,1483.56,1448.01,14814788,936466,0.04;
000001,上证指数,1,2003-01-27,1481.61,1496.16,1500.38,1480.97,14672721,957802,0.04;
000001,上证指数,1,2003-01-28,1497.1,1500.64,1502.43,1489.17,10478566,738513,0.03;
000001,上证指数,1,2003-01-29,1501.29,1499.81,1508.59,1498.37,12698374,834948,0.03;
000001,上证指数,1,2003-02-10,1499.17,1480.17,1499.64,1477.52,7999572,515261,0.02;
000001,上证指数,1,2003-02-11,1478.05,1492.76,1492.89,1476.87,5979854,442954,0.02;
000001,上证指数,1,2003-02-12,1493.25,1510.67,1510.98,1486.31,10627823,761308,0.03;
000001,上证指数,1,2003-02-13,1512.29,1504.34,1519.29,1502.43,13093466,959011,0.03;
000001,上证指数,1,2003-02-14,1503.37,1510.95,1515.26,1500.98,9248664,708300,0.02;
000001,上证指数,1,2003-02-17,1510.64,1496.52,1514.64,1490.92,11086493,789034,0.03;
000001,上证指数,1,2003-02-18,1495.14,1496.47,1500.29,1488.83,7252743,552705,0.02;
000001,上证指数,1,2003-02-19,1496.65,1510.8,1511.13,1490.02,12157155,691101,0.03;
000001,上证指数,1,2003-02-20,1513.01,1509.49,1517.77,1507.23,10019986,715494,0.03;
000001,上证指数,1,2003-02-21,1508.08,1478.87,1508.13,1476.42,12053437,817089,0.03;
000001,上证指数,1,2003-02-24,1476.07,1481.94,1488.07,1474.47,7947813,576850,0.02;
000001,上证指数,1,2003-02-25,1481.11,1511.28,1511.65,1481.11,12912838,874618,0.03;
000001,上证指数,1,2003-02-26,1513.49,1513.18,1515.46,1506.55,8486222,643483,0.02;
000001,上证指数,1,2003-02-27,1514.02,1513.7,1524.75,1508.75,10416200,689960,0.03;
000001,上证指数,1,2003-02-28,1512.86,1511.93,1514.5,1501.42,8360184,612004,0.02;
000001,上证指数,1,2003-03-03,1511.58,1525.48,1525.7,1511.05,10236144,818541,0.03;
000001,上证指数,1,2003-03-04,1527.45,1524.3,1529.75,1517.86,9198499,759624,0.02;
000001,上证指数,1,2003-03-05,1524.08,1517.18,1524.12,1508.25,8142890,628559,0.02;
000001,上证指数,1,2003-03-06,1516.6,1498.34,1517.35,1494.24,9982208,730429,0.03;
000001,上证指数,1,2003-03-07,1495.69,1493.09,1502.43,1489.38,8335401,592444,0.02;
000001,上证指数,1,2003-03-10,1492.21,1468.92,1496.16,1467.64,8947347,634102,0.02;
000001,上证指数,1,2003-03-11,1467.55,1469.55,1473.95,1463.58,6336210,469594,0.02;
000001,上证指数,1,2003-03-12,1468.75,1475.01,1475.29,1458.5,6403671,466501,0.02;
000001,上证指数,1,2003-03-13,1475.04,1464.65,1477.86,1463.33,6033789,472387,0.02;
000001,上证指数,1,2003-03-14,1464.99,1466.04,1471.5,1461.35,5613442,427466,0.01;
000001,上证指数,1,2003-03-17,1465.14,1469.27,1469.53,1453.37,7187381,518256,0.02;
000001,上证指数,1,2003-03-18,1468.99,1459.89,1478.99,1458.98,7088745,525286,0.02;
000001,上证指数,1,2003-03-19,1458.58,1469.96,1475.84,1452.59,7637422,572643,0.02;
000001,上证指数,1,2003-03-20,1469.66,1464.54,1477.25,1460.8,7655740,574996,0.02;
000001,上证指数,1,2003-03-21,1464.18,1474.66,1475.81,1461.92,7617922,504846,0.02;
000001,上证指数,1,2003-03-24,1474.59,1477.77,1477.97,1470.44,6524191,448413,0.02;
000001,上证指数,1,2003-03-25,1478.05,1462.4,1478.41,1461.75,6475235,503468,0.02;
000001,上证指数,1,2003-03-26,1461.32,1456.27,1465.43,1452.89,6271469,500805,0.02;
000001,上证指数,1,2003-03-27,1455.44,1499.35,1507.67,1447.01,15051894,1109400,0.04;
000001,上证指数,1,2003-03-28,1498.45,1491.94,1508.26,1488.6,14660784,1120442,0.04;
000001,上证指数,1,2003-03-31,1491.39,1510.58,1511.22,1490.99,11841571,902044,0.03;
000001,上证指数,1,2003-04-01,1513.0,1522.55,1525.23,1508.84,15222782,1176221,0.04;
000001,上证指数,1,2003-04-02,1522.49,1521.32,1525.77,1516.79,11090214,788366,0.03;
000001,上证指数,1,2003-04-03,1521.36,1511.73,1522.67,1510.51,9479199,724444,0.03;
000001,上证指数,1,2003-04-04,1510.22,1521.13,1521.78,1509.61,10240916,772295,0.03;
000001,上证指数,1,2003-04-07,1521.9,1515.13,1530.37,1512.5,13549293,979348,0.04;
000001,上证指数,1,2003-04-08,1515.65,1520.55,1523.95,1513.23,16253782,1140537,0.04;
000001,上证指数,1,2003-04-09,1519.98,1543.67,1545.34,1510.34,31762638,1883122,0.08;
000001,上证指数,1,2003-04-10,1546.51,1551.18,1559.87,1541.29,43111014,2527610,0.11;
000001,上证指数,1,2003-04-11,1552.0,1576.86,1581.7,1548.53,39418797,2310780,0.1;
000001,上证指数,1,2003-04-14,1581.38,1616.07,1616.65,1581.2,46769753,3059943,0.12;
000001,上证指数,1,2003-04-15,1619.95,1631.47,1632.09,1606.73,38151012,2797308,0.1;
000001,上证指数,1,2003-04-16,1633.53,1606.24,1649.6,1598.83,44806839,3351875,0.12;
000001,上证指数,1,2003-04-17,1606.23,1613.6,1621.23,1595.63,32118989,2331969,0.09;
000001,上证指数,1,2003-04-18,1616.91,1603.08,1620.81,1596.67,27414894,1979343,0.07;
000001,上证指数,1,2003-04-21,1598.5,1571.71,1598.58,1557.12,25098945,1770024,0.07;
000001,上证指数,1,2003-04-22,1570.57,1568.69,1575.8,1563.59,13557199,1000719,0.04;
000001,上证指数,1,2003-04-23,1568.13,1541.96,1569.79,1540.07,17664771,1280364,0.05;
000001,上证指数,1,2003-04-24,1538.58,1503.59,1542.11,1492.9,24854482,1608760,0.07;
000001,上证指数,1,2003-04-25,1501.57,1487.15,1513.33,1481.07,13901836,1004175,0.04;
000001,上证指数,1,2003-04-28,1483.47,1537.69,1538.59,1473.27,26462607,1948349,0.07;
000001,上证指数,1,2003-04-29,1535.88,1509.31,1535.88,1508.32,20674901,1582624,0.06;
000001,上证指数,1,2003-04-30,1511.15,1521.44,1539.57,1510.6,20966324,1567522,0.06;
000001,上证指数,1,2003-05-12,1522.98,1531.87,1536.89,1511.87,17378744,1323171,0.05;
000001,上证指数,1,2003-05-13,1533.08,1485.31,1534.8,1481.74,25529591,1785460,0.07;
000001,上证指数,1,2003-05-14,1480.11,1522.92,1523.32,1477.25,20254407,1368611,0.05;
000001,上证指数,1,2003-05-15,1524.5,1555.29,1555.56,1516.43,26715503,1858079,0.07;
000001,上证指数,1,2003-05-16,1555.91,1554.45,1560.72,1543.17,18130439,1384664,0.05;
000001,上证指数,1,2003-05-19,1557.29,1555.45,1563.11,1546.75,16507582,1150947,0.04;
000001,上证指数,1,2003-05-20,1553.69,1535.52,1553.84,1530.67,13266615,932763,0.04;
000001,上证指数,1,2003-05-21,1534.6,1533.48,1547.31,1530.05,10444031,770570,0.03;
000001,上证指数,1,2003-05-22,1532.19,1546.11,1546.39,1522.19,10989875,824179,0.03;
000001,上证指数,1,2003-05-23,1547.16,1560.95,1571.69,1547.09,20813339,1552383,0.06;
000001,上证指数,1,2003-05-26,1563.2,1569.51,1574.39,1561.04,17357022,1249319,0.05;
000001,上证指数,1,2003-05-27,1572.31,1568.34,1575.63,1558.13,15966476,1203087,0.04;
000001,上证指数,1,2003-05-28,1569.33,1551.81,1576.62,1549.06,17345719,1243488,0.05;
000001,上证指数,1,2003-05-29,1549.05,1568.16,1568.54,1543.34,16911020,1337171,0.04;
000001,上证指数,1,2003-05-30,1570.92,1576.26,1581.61,1567.28,18321275,1453456,0.05;
000001,上证指数,1,2003-06-02,1577.99,1576.53,1578.87,1564.61,13112817,1055149,0.03;
000001,上证指数,1,2003-06-03,1577.08,1562.24,1582.41,1561.08,12665087,998281,0.03;
000001,上证指数,1,2003-06-04,1560.67,1574.11,1574.77,1546.62,15927705,1149187,0.04;
000001,上证指数,1,2003-06-05,1575.31,1556.25,1575.64,1555.45,13022067,946643,0.03;
000001,上证指数,1,2003-06-06,1553.19,1538.92,1557.76,1538.1,13874500,921123,0.04;
000001,上证指数,1,2003-06-09,1536.27,1530.21,1548.14,1527.83,11346521,779698,0.03;
000001,上证指数,1,2003-06-10,1529.53,1538.76,1541.39,1529.52,8163290,586989,0.02;
000001,上证指数,1,2003-06-11,1540.72,1565.84,1566.9,1540.7,15511865,941419,0.04;
000001,上证指数,1,2003-06-12,1566.92,1562.11,1569.13,1556.53,9547458,683958,0.03;
000001,上证指数,1,2003-06-13,1562.61,1566.77,1572.41,1560.3,11378882,771093,0.03;
000001,上证指数,1,2003-06-16,1568.19,1559.7,1569.55,1555.37,9221960,688106,0.02;
000001,上证指数,1,2003-06-17,1559.12,1557.18,1564.94,1552.43,9952659,645990,0.03;
000001,上证指数,1,2003-06-18,1556.89,1553.88,1565.92,1552.83,13207889,733273,0.04;
000001,上证指数,1,2003-06-19,1554.02,1538.75,1557.38,1530.38,14504295,806216,0.04;
000001,上证指数,1,2003-06-20,1537.5,1529.47,1542.42,1528.3,9253283,571771,0.02;
000001,上证指数,1,2003-06-23,1524.58,1511.36,1524.91,1509.43,9121908,593359,0.02;
000001,上证指数,1,2003-06-24,1509.11,1512.43,1515.84,1504.72,7554533,524083,0.02;
000001,上证指数,1,2003-06-25,1512.49,1502.08,1515.92,1498.96,9119553,572219,0.02;
000001,上证指数,1,2003-06-26,1500.34,1515.38,1517.21,1486.08,12574490,808982,0.03;
000001,上证指数,1,2003-06-27,1516.81,1497.05,1516.87,1494.44,10259070,660317,0.03;
000001,上证指数,1,2003-06-30,1493.69,1486.02,1500.97,1483.69,11418299,518038,0.03;
000001,上证指数,1,2003-07-01,1485.52,1484.7,1502.57,1482.82,8359717,557758,0.02;
000001,上证指数,1,2003-07-02,1485.44,1499.68,1499.97,1477.87,7941319,569939,0.02;
000001,上证指数,1,2003-07-03,1501.9,1504.44,1507.71,1497.74,7366238,595547,0.02;
